DATEHOUR,LOAD,LOCATION
2019-03-04 13:00,3572.033462,Far West (Midland)
2019-03-04 13:00,1153.582989,North (Wichita Falls)
2019-03-04 13:00,19324.7162,North Central (DFW)
2019-03-04 13:00,4610.454871,South (Corpus Christi)
2019-03-04 13:00,9519.532849,South Central (Austin)
2019-03-04 13:00,1627.282791,West (Abilene)
2019-03-04 14:00,13638.88858,Coast (Houston)
2019-03-04 14:00,1956.66035,East (Tyler)
2019-03-04 14:00,3520.200051,Far West (Midland)
2019-03-04 14:00,1115.228003,North (Wichita Falls)
2019-03-04 14:00,18814.07939,North Central (DFW)
2019-03-04 14:00,4627.759225,South (Corpus Christi)
2019-03-04 14:00,9276.220234,South Central (Austin)
2019-03-04 14:00,1567.681165,West (Abilene)
2019-03-04 15:00,13602.54671,Coast (Houston)
2019-03-04 15:00,1953.220958,East (Tyler)
2019-03-04 15:00,3462.855706,Far West (Midland)
2019-03-04 15:00,1074.3417,North (Wichita Falls)
2019-03-04 15:00,18322.07701,North Central (DFW)
2019-03-04 15:00,4615.9733,South (Corpus Christi)
2019-03-04 15:00,8986.289687,South Central (Austin)
2019-03-04 15:00,1526.309023,West (Abilene)
2019-03-04 16:00,13689.38166,Coast (Houston)
2019-03-04 16:00,1906.138789,East (Tyler)
2019-03-04 16:00,3421.857243,Far West (Midland)
2019-03-04 16:00,1041.605802,North (Wichita Falls)
2019-03-04 16:00,17799.30992,North Central (DFW)
2019-03-04 16:00,4618.028329,South (Corpus Christi)
2019-03-04 16:00,8677.913003,South Central (Austin)
2019-03-04 16:00,1496.377688,West (Abilene)
2019-03-04 17:00,13893.06803,Coast (Houston)
2019-03-04 17:00,1948.98375,East (Tyler)
2019-03-04 17:00,3412.063549,Far West (Midland)
2019-03-04 17:00,1031.879332,North (Wichita Falls)
2019-03-04 17:00,17839.39851,North Central (DFW)
2019-03-04 17:00,4702.848878,South (Corpus Christi)
2019-03-04 17:00,8797.449281,South Central (Austin)
2019-03-04 17:00,1499.670299,West (Abilene)
2019-03-04 18:00,14221.14,Coast (Houston)
2019-03-04 18:00,2007.803538,East (Tyler)
2019-03-04 18:00,3437.289724,Far West (Midland)
2019-03-04 18:00,1043.267631,North (Wichita Falls)
2019-03-04 18:00,18218.49727,North Central (DFW)
2019-03-04 18:00,4855.977225,South (Corpus Christi)
2019-03-04 18:00,9228.458738,South Central (Austin)
2019-03-04 18:00,1527.21055,West (Abilene)
2019-03-04 19:00,14686.2237,Coast (Houston)
2019-03-04 19:00,2098.347443,East (Tyler)
2019-03-04 19:00,3517.056402,Far West (Midland)
2019-03-04 19:00,1106.62295,North (Wichita Falls)
2019-03-04 19:00,19179.62745,North Central (DFW)
2019-03-04 19:00,5117.14596,South (Corpus Christi)
2019-03-04 19:00,9798.971982,South Central (Austin)
2019-03-04 19:00,1590.281075,West (Abilene)
2019-03-04 20:00,14781.89299,Coast (Houston)
2019-03-04 20:00,2156.42642,East (Tyler)
2019-03-04 20:00,3636.363276,Far West (Midland)
2019-03-04 20:00,1152.47929,North (Wichita Falls)
2019-03-04 20:00,19815.10314,North Central (DFW)
2019-03-04 20:00,5295.305916,South (Corpus Christi)
2019-03-04 20:00,10054.12273,South Central (Austin)
2019-03-04 20:00,1650.338176,West (Abilene)
2019-03-04 21:00,14490.58275,Coast (Houston)
2019-03-04 21:00,2139.468494,East (Tyler)
2019-03-04 21:00,3657.670708,Far West (Midland)
2019-03-04 21:00,1158.291885,North (Wichita Falls)
2019-03-04 21:00,19705.78452,North Central (DFW)
2019-03-04 21:00,5289.147362,South (Corpus Christi)
2019-03-04 21:00,9955.083648,South Central (Austin)
2019-03-04 21:00,1651.507359,West (Abilene)
2019-03-04 22:00,14037.06046,Coast (Houston)
2019-03-04 22:00,2080.228643,East (Tyler)
2019-03-04 22:00,3650.611168,Far West (Midland)
2019-03-04 22:00,1151.753516,North (Wichita Falls)
2019-03-04 22:00,19294.11032,North Central (DFW)
2019-03-04 22:00,5143.736427,South (Corpus Christi)
2019-03-04 22:00,9666.34926,South Central (Austin)
2019-03-04 22:00,1624.832151,West (Abilene)
2019-03-04 23:00,13349.17433,Coast (Houston)
2019-03-04 23:00,1996.796461,East (Tyler)
2019-03-04 23:00,3601.322724,Far West (Midland)
2019-03-04 23:00,1111.789332,North (Wichita Falls)
2019-03-04 23:00,18404.51425,North Central (DFW)
2019-03-04 23:00,4870.858657,South (Corpus Christi)
2019-03-04 23:00,9144.208915,South Central (Austin)
2019-03-04 23:00,1566.796324,West (Abilene)
2019-03-05 0:00,12808.85576,Coast (Houston)
2019-03-05 0:00,1933.565574,East (Tyler)
2019-03-05 0:00,3563.614943,Far West (Midland)
2019-03-05 0:00,1087.289807,North (Wichita Falls)
2019-03-05 0:00,17666.134,North Central (DFW)
2019-03-05 0:00,4607.207006,South (Corpus Christi)
2019-03-05 0:00,8701.338606,South Central (Austin)
2019-03-05 0:00,1523.915338,West (Abilene)
2019-03-05 1:00,12460.35318,Coast (Houston)
2019-03-05 1:00,1862.452471,East (Tyler)
2019-03-05 1:00,3536.187572,Far West (Midland)
2019-03-05 1:00,1076.421593,North (Wichita Falls)
2019-03-05 1:00,17375.78337,North Central (DFW)
2019-03-05 1:00,4431.508586,South (Corpus Christi)
2019-03-05 1:00,8497.548912,South Central (Austin)
2019-03-05 1:00,1521.799709,West (Abilene)
2019-03-05 2:00,12365.45001,Coast (Houston)
2019-03-05 2:00,1884.087137,East (Tyler)
2019-03-05 2:00,3526.411744,Far West (Midland)
2019-03-05 2:00,1082.577552,North (Wichita Falls)
2019-03-05 2:00,17393.36385,North Central (DFW)
2019-03-05 2:00,4341.969831,South (Corpus Christi)
2019-03-05 2:00,8466.871708,South Central (Austin)
2019-03-05 2:00,1542.627011,West (Abilene)
2019-03-05 3:00,12400.6449,Coast (Houston)
2019-03-05 3:00,1913.628729,East (Tyler)
2019-03-05 3:00,3532.283093,Far West (Midland)
2019-03-05 3:00,1088.446301,North (Wichita Falls)
2019-03-05 3:00,17544.70233,North Central (DFW)
2019-03-05 3:00,4332.592654,South (Corpus Christi)
2019-03-05 3:00,8507.142132,South Central (Austin)
2019-03-05 3:00,1564.096339,West (Abilene)
2019-03-05 4:00,12553.02187,Coast (Houston)
2019-03-05 4:00,1946.829966,East (Tyler)
2019-03-05 4:00,3545.016034,Far West (Midland)
2019-03-05 4:00,1102.865293,North (Wichita Falls)
2019-03-05 4:00,17802.24676,North Central (DFW)
2019-03-05 4:00,4354.298578,South (Corpus Christi)
2019-03-05 4:00,8674.047829,South Central (Austin)
2019-03-05 4:00,1590.065627,West (Abilene)
2019-03-05 5:00,12956.5821,Coast (Houston)
2019-03-05 5:00,2008.838273,East (Tyler)
2019-03-05 5:00,3573.872023,Far West (Midland)
2019-03-05 5:00,1125.645312,North (Wichita Falls)
2019-03-05 5:00,18455.29377,North Central (DFW)
2019-03-05 5:00,4440.07543,South (Corpus Christi)
2019-03-05 5:00,9001.787013,South Central (Austin)
2019-03-05 5:00,1629.943934,West (Abilene)
2019-03-05 6:00,13746.9946,Coast (Houston)
2019-03-05 6:00,2122.952074,East (Tyler)
2019-03-05 6:00,3622.737454,Far West (Midland)
2019-03-05 6:00,1172.820389,North (Wichita Falls)
2019-03-05 6:00,19615.28735,North Central (DFW)
2019-03-05 6:00,4690.97301,South (Corpus Christi)
2019-03-05 6:00,9655.826463,South Central (Austin)
2019-03-05 6:00,1715.917253,West (Abilene)
2019-03-05 7:00,14663.82027,Coast (Houston)
2019-03-05 7:00,2272.531257,East (Tyler)
2019-03-05 7:00,3668.76755,Far West (Midland)
2019-03-05 7:00,1230.11163,North (Wichita Falls)
2019-03-05 7:00,20977.36172,North Central (DFW)
2019-03-05 7:00,5133.526486,South (Corpus Christi)
2019-03-05 7:00,10524.0148,South Central (Austin)
2019-03-05 7:00,1830.042518,West (Abilene)
2019-03-05 8:00,14854.0444,Coast (Houston)
2019-03-05 8:00,2270.22621,East (Tyler)
2019-03-05 8:00,3654.185918,Far West (Midland)
2019-03-05 8:00,1220.604543,North (Wichita Falls)
2019-03-05 8:00,21029.0268,North Central (DFW)
2019-03-05 8:00,5167.982371,South (Corpus Christi)
2019-03-05 8:00,10608.13834,South Central (Austin)
2019-03-05 8:00,1847.94158,West (Abilene)
2019-03-05 9:00,14678.13164,Coast (Houston)
2019-03-05 9:00,2200.487498,East (Tyler)
2019-03-05 9:00,3596.865104,Far West (Midland)
2019-03-05 9:00,1166.562968,North (Wichita Falls)
2019-03-05 9:00,19891.2842,North Central (DFW)
2019-03-05 9:00,4991.964112,South (Corpus Christi)
2019-03-05 9:00,10118.23377,South Central (Austin)
2019-03-05 9:00,1765.466883,West (Abilene)
2019-03-05 10:00,14406.97725,Coast (Houston)
2019-03-05 10:00,2109.774517,East (Tyler)
2019-03-05 10:00,3523.552942,Far West (Midland)
2019-03-05 10:00,1110.606101,North (Wichita Falls)
2019-03-05 10:00,18854.26759,North Central (DFW)
2019-03-05 10:00,4845.073144,South (Corpus Christi)
2019-03-05 10:00,9643.698859,South Central (Austin)
2019-03-05 10:00,1661.461562,West (Abilene)
2019-03-05 11:00,14022.1609,Coast (Houston)
2019-03-05 11:00,2004.97537,East (Tyler)
2019-03-05 11:00,3451.621089,Far West (Midland)
2019-03-05 11:00,1064.269106,North (Wichita Falls)
2019-03-05 11:00,18008.13237,North Central (DFW)
2019-03-05 11:00,4650.727695,South (Corpus Christi)
2019-03-05 11:00,9137.762548,South Central (Austin)
2019-03-05 11:00,1556.832692,West (Abilene)
2019-03-05 12:00,13676.52775,Coast (Houston)
2019-03-05 12:00,1891.16636,East (Tyler)
2019-03-05 12:00,3389.555257,Far West (Midland)
2019-03-05 12:00,1018.844891,North (Wichita Falls)
2019-03-05 12:00,17107.86753,North Central (DFW)
2019-03-05 12:00,4387.464156,South (Corpus Christi)
2019-03-05 12:00,8571.700876,South Central (Austin)
2019-03-05 12:00,1464.166455,West (Abilene)
2019-03-05 13:00,13233.08579,Coast (Houston)
2019-03-05 13:00,1782.198407,East (Tyler)
2019-03-05 13:00,3316.009625,Far West (Midland)
2019-03-05 13:00,971.527023,North (Wichita Falls)
2019-03-05 13:00,16239.69537,North Central (DFW)
2019-03-05 13:00,4063.266024,South (Corpus Christi)
2019-03-05 13:00,8015.939308,South Central (Austin)
2019-03-05 13:00,1379.318409,West (Abilene)
2019-03-05 14:00,12856.48887,Coast (Houston)
2019-03-05 14:00,1723.593264,East (Tyler)
2019-03-05 14:00,3246.515363,Far West (Midland)
2019-03-05 14:00,933.863023,North (Wichita Falls)
2019-03-05 14:00,15383.52975,North Central (DFW)
2019-03-05 14:00,3793.13858,South (Corpus Christi)
2019-03-05 14:00,7584.315298,South Central (Austin)
2019-03-05 14:00,1325.828865,West (Abilene)
2019-03-05 15:00,12414.98879,Coast (Houston)
2019-03-05 15:00,1639.159522,East (Tyler)
2019-03-05 15:00,3188.908286,Far West (Midland)
2019-03-05 15:00,891.716229,North (Wichita Falls)
2019-03-05 15:00,14548.49068,North Central (DFW)
2019-03-05 15:00,3607.960997,South (Corpus Christi)
2019-03-05 15:00,7229.567324,South Central (Austin)
2019-03-05 15:00,1283.314357,West (Abilene)
2019-03-05 16:00,12170.89543,Coast (Houston)
2019-03-05 16:00,1579.828713,East (Tyler)
2019-03-05 16:00,3169.130123,Far West (Midland)
2019-03-05 16:00,860.911457,North (Wichita Falls)
2019-03-05 16:00,14043.72051,North Central (DFW)
2019-03-05 16:00,3512.857741,South (Corpus Christi)
2019-03-05 16:00,7080.240188,South Central (Austin)
2019-03-05 16:00,1259.1266,West (Abilene)
2019-03-05 17:00,12120.7561,Coast (Houston)
2019-03-05 17:00,1587.397296,East (Tyler)
2019-03-05 17:00,3164.410203,Far West (Midland)
2019-03-05 17:00,855.640858,North (Wichita Falls)
2019-03-05 17:00,13966.99741,North Central (DFW)
2019-03-05 17:00,3507.048871,South (Corpus Christi)
2019-03-05 17:00,7185.922003,South Central (Austin)
2019-03-05 17:00,1260.99598,West (Abilene)
2019-03-05 18:00,12356.94785,Coast (Houston)
2019-03-05 18:00,1640.277864,East (Tyler)
2019-03-05 18:00,3179.618559,Far West (Midland)
2019-03-05 18:00,869.470458,North (Wichita Falls)
2019-03-05 18:00,14346.41927,North Central (DFW)
2019-03-05 18:00,3618.285444,South (Corpus Christi)
2019-03-05 18:00,7606.134159,South Central (Austin)
2019-03-05 18:00,1283.52814,West (Abilene)
2019-03-05 19:00,12925.74996,Coast (Houston)
2019-03-05 19:00,1777.667738,East (Tyler)
2019-03-05 19:00,3252.03203,Far West (Midland)
2019-03-05 19:00,931.632948,North (Wichita Falls)
2019-03-05 19:00,15549.5902,North Central (DFW)
2019-03-05 19:00,3946.265074,South (Corpus Christi)
2019-03-05 19:00,8187.903811,South Central (Austin)
2019-03-05 19:00,1350.221369,West (Abilene)
2019-03-05 20:00,13288.86024,Coast (Houston)
2019-03-05 20:00,1879.509421,East (Tyler)
2019-03-05 20:00,3389.597474,Far West (Midland)
2019-03-05 20:00,993.990686,North (Wichita Falls)
2019-03-05 20:00,16544.04579,North Central (DFW)
2019-03-05 20:00,4275.446374,South (Corpus Christi)
2019-03-05 20:00,8619.550176,South Central (Austin)
2019-03-05 20:00,1433.782497,West (Abilene)
2019-03-05 21:00,13231.3796,Coast (Houston)
2019-03-05 21:00,1917.804129,East (Tyler)
2019-03-05 21:00,3420.609649,Far West (Midland)
2019-03-05 21:00,1008.472728,North (Wichita Falls)
2019-03-05 21:00,16853.01137,North Central (DFW)
2019-03-05 21:00,4383.585992,South (Corpus Christi)
2019-03-05 21:00,8574.543807,South Central (Austin)
2019-03-05 21:00,1456.275133,West (Abilene)
2019-03-05 22:00,12924.88084,Coast (Houston)
2019-03-05 22:00,1893.990308,East (Tyler)
2019-03-05 22:00,3442.537511,Far West (Midland)
2019-03-05 22:00,998.802393,North (Wichita Falls)
2019-03-05 22:00,16706.9984,North Central (DFW)
2019-03-05 22:00,4349.811091,South (Corpus Christi)
2019-03-05 22:00,8354.789944,South Central (Austin)
2019-03-05 22:00,1445.268994,West (Abilene)
2019-03-05 23:00,12379.75509,Coast (Houston)
2019-03-05 23:00,1818.892594,East (Tyler)
2019-03-05 23:00,3413.512151,Far West (Midland)
2019-03-05 23:00,969.451913,North (Wichita Falls)
2019-03-05 23:00,16058.41925,North Central (DFW)
2019-03-05 23:00,4154.767213,South (Corpus Christi)
2019-03-05 23:00,7992.577618,South Central (Austin)
2019-03-05 23:00,1413.864237,West (Abilene)
2019-03-06 0:00,12007.47008,Coast (Houston)
2019-03-06 0:00,1777.784511,East (Tyler)
2019-03-06 0:00,3392.322422,Far West (Midland)
2019-03-06 0:00,951.444801,North (Wichita Falls)
2019-03-06 0:00,15485.2901,North Central (DFW)
2019-03-06 0:00,3947.632755,South (Corpus Christi)
2019-03-06 0:00,7729.474646,South Central (Austin)
2019-03-06 0:00,1386.208806,West (Abilene)
2019-03-06 1:00,12070.68523,Coast (Houston)
2019-03-06 1:00,1731.617698,East (Tyler)
2019-03-06 1:00,3477.153149,Far West (Midland)
2019-03-06 1:00,939.248631,North (Wichita Falls)
2019-03-06 1:00,14750.61946,North Central (DFW)
2019-03-06 1:00,3914.545826,South (Corpus Christi)
2019-03-06 1:00,7645.053064,South Central (Austin)
2019-03-06 1:00,1409.928149,West (Abilene)
2019-03-06 2:00,12027.62531,Coast (Houston)
2019-03-06 2:00,1740.426901,East (Tyler)
2019-03-06 2:00,3489.561552,Far West (Midland)
2019-03-06 2:00,944.683609,North (Wichita Falls)
2019-03-06 2:00,14727.06398,North Central (DFW)
2019-03-06 2:00,3874.060717,South (Corpus Christi)
2019-03-06 2:00,7657.806381,South Central (Austin)
2019-03-06 2:00,1420.673227,West (Abilene)
2019-03-06 3:00,12119.12723,Coast (Houston)
2019-03-06 3:00,1765.602254,East (Tyler)
2019-03-06 3:00,3503.58796,Far West (Midland)
2019-03-06 3:00,958.492967,North (Wichita Falls)
2019-03-06 3:00,14877.97501,North Central (DFW)
2019-03-06 3:00,3864.807431,South (Corpus Christi)
2019-03-06 3:00,7760.349547,South Central (Austin)
2019-03-06 3:00,1440.136756,West (Abilene)
2019-03-06 4:00,12295.07905,Coast (Houston)
2019-03-06 4:00,1804.494783,East (Tyler)
2019-03-06 4:00,3518.934105,Far West (Midland)
2019-03-06 4:00,980.194083,North (Wichita Falls)
2019-03-06 4:00,15217.71577,North Central (DFW)
2019-03-06 4:00,3913.998992,South (Corpus Christi)
2019-03-06 4:00,7917.40255,South Central (Austin)
2019-03-06 4:00,1464.689103,West (Abilene)
2019-03-06 5:00,12747.40464,Coast (Houston)
2019-03-06 5:00,1864.450748,East (Tyler)
2019-03-06 5:00,3559.702584,Far West (Midland)
2019-03-06 5:00,1012.54737,North (Wichita Falls)
2019-03-06 5:00,15850.36635,North Central (DFW)
2019-03-06 5:00,4016.022694,South (Corpus Christi)
2019-03-06 5:00,8194.234753,South Central (Austin)
2019-03-06 5:00,1505.613351,West (Abilene)
2019-03-06 6:00,13585.44216,Coast (Houston)
2019-03-06 6:00,1964.686301,East (Tyler)
2019-03-06 6:00,3601.03079,Far West (Midland)
2019-03-06 6:00,1071.824811,North (Wichita Falls)
2019-03-06 6:00,17075.28121,North Central (DFW)
2019-03-06 6:00,4282.971908,South (Corpus Christi)
2019-03-06 6:00,8816.838232,South Central (Austin)
2019-03-06 6:00,1578.53016,West (Abilene)
2019-03-06 7:00,14525.01016,Coast (Houston)
2019-03-06 7:00,2150.83282,East (Tyler)
2019-03-06 7:00,3657.864935,Far West (Midland)
2019-03-06 7:00,1153.293021,North (Wichita Falls)
2019-03-06 7:00,18700.55323,North Central (DFW)
2019-03-06 7:00,4713.193565,South (Corpus Christi)
2019-03-06 7:00,9619.060462,South Central (Austin)
2019-03-06 7:00,1693.902881,West (Abilene)
2019-03-06 8:00,14432.23422,Coast (Houston)
2019-03-06 8:00,2134.529124,East (Tyler)
2019-03-06 8:00,3648.94313,Far West (Midland)
2019-03-06 8:00,1142.646467,North (Wichita Falls)
2019-03-06 8:00,18622.99818,North Central (DFW)
2019-03-06 8:00,4680.753414,South (Corpus Christi)
2019-03-06 8:00,9584.336762,South Central (Austin)
2019-03-06 8:00,1709.893095,West (Abilene)
2019-03-06 9:00,13828.24519,Coast (Houston)
2019-03-06 9:00,1981.047184,East (Tyler)
2019-03-06 9:00,3568.814314,Far West (Midland)
2019-03-06 9:00,1076.792418,North (Wichita Falls)
2019-03-06 9:00,17137.17633,North Central (DFW)
2019-03-06 9:00,4360.435659,South (Corpus Christi)
2019-03-06 9:00,8811.139406,South Central (Austin)
2019-03-06 9:00,1628.252108,West (Abilene)
2019-03-06 10:00,13356.3906,Coast (Houston)
2019-03-06 10:00,1857.799554,East (Tyler)
2019-03-06 10:00,3524.779403,Far West (Midland)
2019-03-06 10:00,1013.225473,North (Wichita Falls)
2019-03-06 10:00,16009.3522,North Central (DFW)
2019-03-06 10:00,4108.302409,South (Corpus Christi)
2019-03-06 10:00,8060.908063,South Central (Austin)
2019-03-06 10:00,1542.169522,West (Abilene)
2019-03-06 11:00,12891.13483,Coast (Houston)
2019-03-06 11:00,1692.335444,East (Tyler)
2019-03-06 11:00,3494.515113,Far West (Midland)
2019-03-06 11:00,970.567174,North (Wichita Falls)
2019-03-06 11:00,15237.4696,North Central (DFW)
2019-03-06 11:00,3875.630742,South (Corpus Christi)
2019-03-06 11:00,7461.702744,South Central (Austin)
2019-03-06 11:00,1466.040247,West (Abilene)
2019-03-06 12:00,12416.07655,Coast (Houston)
2019-03-06 12:00,1602.754175,East (Tyler)
2019-03-06 12:00,3420.188435,Far West (Midland)
2019-03-06 12:00,924.842123,North (Wichita Falls)
2019-03-06 12:00,14542.56883,North Central (DFW)
2019-03-06 12:00,3629.022824,South (Corpus Christi)
2019-03-06 12:00,6945.07668,South Central (Austin)
2019-03-06 12:00,1386.568421,West (Abilene)
2019-03-06 13:00,11917.3279,Coast (Houston)
2019-03-06 13:00,1489.344279,East (Tyler)
2019-03-06 13:00,3328.923988,Far West (Midland)
2019-03-06 13:00,881.88029,North (Wichita Falls)
2019-03-06 13:00,13857.23168,North Central (DFW)
2019-03-06 13:00,3429.433648,South (Corpus Christi)
2019-03-06 13:00,6565.49126,South Central (Austin)
2019-03-06 13:00,1309.402081,West (Abilene)
2019-03-06 14:00,11607.18102,Coast (Houston)
2019-03-06 14:00,1393.708347,East (Tyler)
2019-03-06 14:00,3276.207124,Far West (Midland)
2019-03-06 14:00,853.067161,North (Wichita Falls)
2019-03-06 14:00,13396.54228,North Central (DFW)
2019-03-06 14:00,3314.320226,South (Corpus Christi)
2019-03-06 14:00,6298.809208,South Central (Austin)
2019-03-06 14:00,1252.69315,West (Abilene)
2019-03-06 15:00,11184.71104,Coast (Houston)
